Date,Country,VRE,Thermal,Hydro,Other,sum_check_pct,VRE_12MA,Hydro_12MA,Thermal_12MA,Other_12MA,HydroSwing
2022-07-01,Colombia,0.79,12.42,86.79,0.0,100.00000000000001,0.5583333333333333,85.445,13.999166666666667,0.0,5.302222222222227
2022-08-01,Colombia,0.9400000000000001,10.19,88.87,0.0,100.0,0.5966666666666667,85.62166666666667,13.785000000000002,0.0,7.420277777777784
2022-09-01,Colombia,0.81,10.69,88.51,0.0,100.01,0.625,85.71916666666668,13.661666666666667,0.0,6.945000000000007
2022-10-01,Colombia,0.92,9.68,89.4,0.0,100.0,0.6625,85.88916666666667,13.454166666666667,0.0,7.590000000000003
2022-11-01,Colombia,0.9600000000000001,8.52,90.51,0.0,99.99,0.7008333333333333,86.00083333333333,13.3025,0.0,8.310555555555567
2022-12-01,Colombia,1.3800000000000001,14.97,83.66,0.0,100.00999999999999,0.7608333333333334,86.31666666666666,12.926666666666664,0.0,1.11944444444444
2023-01-01,Colombia,1.36,13.79,84.85,0.0,100.0,0.8166666666666668,86.49333333333334,12.693333333333333,0.0,2.014444444444436
2023-02-01,Colombia,1.49,18.98,79.54,0.0,100.01,0.8966666666666666,86.71833333333335,12.389166666666666,0.0,-3.7124999999999915
2023-03-01,Colombia,1.3900000000000001,12.28,86.33,0.0,100.0,0.9591666666666668,86.74666666666667,12.2975,0.0,2.963055555555556
2023-04-01,Colombia,1.4300000000000002,10.67,87.9,0.0,100.00000000000001,1.0366666666666668,86.79750000000001,12.168333333333331,0.0,4.232222222222234
2023-05-01,Colombia,1.4100000000000001,18.18,80.41,0.0,100.0,1.115,86.20666666666666,12.68,0.0,-3.705555555555563
2023-06-01,Colombia,1.61,17.52,80.87,0.0,100.0,1.2075,85.63666666666667,13.1575,0.0,-3.5336111111111137
2023-07-01,Colombia,1.86,22.41,75.73,0.0,100.0,1.2966666666666669,84.715,13.99,0.0,-8.899722222222223
2023-08-01,Colombia,1.94,20.83,77.23,0.0,100.0,1.3800000000000001,83.745,14.876666666666665,0.0,-7.182777777777773
2023-09-01,Colombia,2.2199999999999998,26.51,71.27,0.0,100.0,1.4975000000000003,82.30833333333332,16.195,0.0,-12.989444444444459
2023-10-01,Colombia,2.37,25.77,71.86,0.0,100.0,1.6183333333333334,80.84666666666666,17.535833333333333,0.0,-12.204722222222216
2023-11-01,Colombia,2.29,20.64,77.06,0.0,99.99000000000001,1.7291666666666667,79.72583333333334,18.545833333333334,0.0,-6.813333333333333
2023-12-01,Colombia,3.33,25.67,71.0,0.0,100.0,1.8916666666666666,78.67083333333333,19.4375,0.0,-12.727500000000006
2024-01-01,Colombia,3.75,28.22,68.02,0.0,99.99,2.0908333333333333,77.26833333333333,20.639999999999997,0.0,-15.415000000000006
2024-02-01,Colombia,3.64,27.61,68.76,0.0,100.01,2.27,76.37,21.359166666666667,0.0,-14.331388888888881
2024-03-01,Colombia,4.58,30.55,64.87,0.0,100.0,2.535833333333333,74.58166666666666,22.881666666666664,0.0,-17.871944444444438
2024-04-01,Colombia,6.029999999999999,22.63,71.34,0.0,100.0,2.919166666666667,73.20166666666667,23.87833333333333,0.0,-10.845277777777781
2024-05-01,Colombia,4.16,13.22,82.62,0.0,100.0,3.1483333333333334,73.38583333333334,23.465,0.0,0.7947222222222194
2024-06-01,Colombia,4.25,15.59,80.16,0.0,100.0,3.3683333333333336,73.32666666666667,23.304166666666664,0.0,-1.543888888888901
2024-07-01,Colombia,4.739999999999999,11.6,83.66,0.0,99.99999999999999,3.608333333333333,73.9875,22.403333333333336,0.0,2.1811111111111074
2024-08-01,Colombia,4.86,15.5,79.64,0.0,100.0,3.8516666666666666,74.18833333333333,21.959166666666665,0.0,-1.7424999999999926
2024-09-01,Colombia,5.13,21.32,73.55,0.0,100.0,4.094166666666667,74.37833333333334,21.526666666666667,0.0,-7.635000000000005
2024-10-01,Colombia,6.220000000000001,19.84,73.93,0.0,99.99000000000001,4.415,74.55083333333333,21.032500000000002,0.0,-6.871944444444438
2024-11-01,Colombia,4.65,20.76,74.58,0.0,99.99000000000001,4.611666666666666,74.34416666666667,21.0425,0.0,-5.848888888888894
2024-12-01,Colombia,5.18,23.34,71.47,0.0,99.99000000000001,4.765833333333333,74.38333333333334,20.848333333333333,0.0,-8.553611111111124
2025-01-01,Colombia,5.62,19.5,74.89,0.0,100.01,4.921666666666667,74.95583333333333,20.121666666666666,0.0,-4.900277777777774
2025-02-01,Colombia,5.41,15.08,79.51,0.0,100.0,5.069166666666667,75.85166666666667,19.0775,0.0,-0.06249999999998579
2025-03-01,Colombia,5.5600000000000005,11.11,83.33,0.0,100.0,5.150833333333334,77.39,17.4575,0.0,3.683333333333323
2025-04-01,Colombia,5.090000000000001,11.08,83.83,0.0,100.0,5.072500000000001,78.43083333333333,16.495,0.0,4.257222222222225
2025-05-01,Colombia,4.83,9.8,85.37,0.0,100.0,5.128333333333334,78.66,16.209999999999997,0.0,5.893333333333345
2025-06-01,Colombia,5.1899999999999995,11.11,83.7,0.0,100.0,5.206666666666667,78.955,15.836666666666666,0.0,4.282499999999999
2025-07-01,Colombia,5.44,10.05,84.52,0.0,100.00999999999999,5.265000000000001,79.02666666666667,15.707500000000001,0.0,5.213888888888889
2019-01-01,Costa Rica,23.66,0.0,61.29,15.05,100.0,,,,,
2019-02-01,Costa Rica,23.46,4.94,55.56,16.05,100.01,,,,,
2019-03-01,Costa Rica,25.27,1.1,57.14,16.49,99.99999999999999,,,,,
2019-04-01,Costa Rica,20.24,4.76,59.52,15.48,100.00000000000001,,,,,
2019-05-01,Costa Rica,7.07,0.0,79.8,13.13,100.0,,,,,
2019-06-01,Costa Rica,13.54,0.0,77.08,9.38,100.0,,,,,
2019-07-01,Costa Rica,18.18,0.0,68.69,13.13,100.0,,,,,
2019-08-01,Costa Rica,12.87,0.0,72.28,14.85,100.0,,,,,
2019-09-01,Costa Rica,7.29,0.0,77.08,15.63,100.0,,,,,
2019-10-01,Costa Rica,3.16,0.0,82.11,14.74,100.00999999999999,,,,,
2019-11-01,Costa Rica,16.84,0.0,70.53,12.63,100.0,,,,,
2019-12-01,Costa Rica,20.79,0.0,66.34,12.870000000000001,100.0,16.030833333333334,68.95166666666667,0.9,14.119166666666667,
2020-01-01,Costa Rica,18.63,0.0,64.71,16.67,100.00999999999999,15.611666666666666,69.23666666666666,0.9,14.254166666666668,
2020-02-01,Costa Rica,21.51,0.0,61.29,17.21,100.00999999999999,15.449166666666665,69.71416666666666,0.48833333333333334,14.350833333333334,
2020-03-01,Costa Rica,25.27,1.1,53.85,19.779999999999998,100.0,15.449166666666668,69.44,0.4883333333333333,14.625,
2020-04-01,Costa Rica,18.07,1.2,61.45,19.28,100.00000000000001,15.268333333333333,69.60083333333334,0.19166666666666665,14.941666666666668,
2020-05-01,Costa Rica,10.34,0.0,74.71,14.94,99.99,15.540833333333333,69.17666666666666,0.19166666666666665,15.092500000000001,
2020-06-01,Costa Rica,8.51,0.0,76.6,14.89,100.0,15.121666666666664,69.13666666666667,0.19166666666666665,15.551666666666668,
2020-07-01,Costa Rica,12.12,0.0,72.73,15.15,100.00000000000001,14.616666666666667,69.47333333333333,0.19166666666666665,15.719999999999999,
2020-08-01,Costa Rica,8.16,0.0,79.59,12.24,99.99,14.224166666666667,70.0825,0.19166666666666665,15.5025,
2020-09-01,Costa Rica,3.13,0.0,84.38,12.5,100.00999999999999,13.8775,70.69083333333334,0.19166666666666665,15.241666666666667,
2020-10-01,Costa Rica,3.96,0.0,83.17,12.87,100.0,13.944166666666666,70.77916666666667,0.19166666666666665,15.085833333333333,
2020-11-01,Costa Rica,7.07,0.0,81.82,11.11,99.99999999999999,13.13,71.72,0.19166666666666665,14.959166666666667,
2020-12-01,Costa Rica,17.82,0.0,71.29,10.89,100.00000000000001,12.8825,72.13250000000001,0.19166666666666665,14.794166666666667,
2021-01-01,Costa Rica,20.0,0.0,64.0,16.0,100.0,12.996666666666668,72.07333333333334,0.19166666666666665,14.738333333333335,
2021-02-01,Costa Rica,18.48,0.0,64.13,17.39,100.0,12.744166666666667,72.31,0.19166666666666665,14.753333333333336,
2021-03-01,Costa Rica,20.79,0.0,60.4,18.81,100.0,12.370833333333332,72.85583333333334,0.09999999999999999,14.6725,
2021-04-01,Costa Rica,13.73,0.0,69.61,16.669999999999998,100.01,12.009166666666667,73.53583333333333,0.0,14.455,
2021-05-01,Costa Rica,13.64,0.0,71.82,14.55,100.00999999999999,12.284166666666666,73.295,0.0,14.4225,
2021-06-01,Costa Rica,6.73,0.0,78.85,14.42,100.0,12.135833333333332,73.4825,0.0,14.383333333333333,
2021-07-01,Costa Rica,12.26,0.0,75.47,12.26,99.99000000000001,12.1475,73.71083333333333,0.0,14.142499999999998,
2021-08-01,Costa Rica,5.61,0.0,84.11,10.28,100.0,11.935,74.08749999999999,0.0,13.979166666666666,
2021-09-01,Costa Rica,5.94,0.0,81.19,12.87,100.0,12.169166666666667,73.82166666666666,0.0,14.01,
2021-10-01,Costa Rica,4.76,0.0,82.86,12.38,100.0,12.235833333333334,73.79583333333333,0.0,13.969166666666666,
2021-11-01,Costa Rica,14.42,0.0,76.92,8.65,99.99000000000001,12.848333333333334,73.3875,0.0,13.764166666666666,
2021-12-01,Costa Rica,16.67,0.0,75.0,8.34,100.01,12.7525,73.69666666666667,0.0,13.551666666666668,
2022-01-01,Costa Rica,20.0,0.0,65.0,15.0,100.0,12.7525,73.78,0.0,13.468333333333334,-6.593611111111102
2022-02-01,Costa Rica,20.88,2.2,58.24,18.68,100.0,12.9525,73.28916666666667,0.18333333333333335,13.575833333333335,-13.456666666666656
2022-03-01,Costa Rica,19.8,5.94,56.44,17.82,100.0,12.87,72.95916666666666,0.6783333333333333,13.493333333333334,-15.331111111111113
2022-04-01,Costa Rica,14.29,1.02,68.37,16.33,100.00999999999999,12.916666666666666,72.85583333333334,0.7633333333333333,13.464999999999998,-3.381666666666675
2022-05-01,Costa Rica,5.5,0.0,80.73,13.76,99.99000000000001,12.238333333333335,73.59833333333334,0.7633333333333333,13.399166666666668,8.732500000000002
2022-06-01,Costa Rica,4.76,0.0,82.86,12.38,100.0,12.074166666666665,73.9325,0.7633333333333333,13.229166666666666,10.836666666666659
2022-07-01,Costa Rica,10.48,0.0,78.1,11.43,100.00999999999999,11.925833333333332,74.15166666666666,0.7633333333333333,13.160000000000002,5.916111111111107
2022-08-01,Costa Rica,6.42,0.0,81.65,11.93,100.0,11.993333333333334,73.94666666666667,0.7633333333333333,13.2975,9.204722222222216
2022-09-01,Costa Rica,1.96,0.0,85.29,12.75,100.0,11.661666666666669,74.28833333333334,0.7633333333333333,13.2875,12.584444444444458
2022-10-01,Costa Rica,5.66,0.0,81.13,13.21,100.0,11.736666666666666,74.14416666666666,0.7633333333333333,13.356666666666667,8.196388888888876
2022-11-01,Costa Rica,6.93,0.0,80.2,12.87,100.0,11.112499999999999,74.4175,0.7633333333333333,13.708333333333334,7.293611111111119
2022-12-01,Costa Rica,18.1,0.0,71.43,10.469999999999999,100.0,11.231666666666667,74.11999999999999,0.7633333333333333,13.885833333333332,-1.7450000000000045
2023-01-01,Costa Rica,18.81,0.0,68.32,12.870000000000001,100.0,11.1325,74.39666666666666,0.7633333333333333,13.708333333333334,-4.996388888888887
2023-02-01,Costa Rica,20.0,0.0,64.44,15.549999999999999,99.99,11.059166666666668,74.91333333333333,0.5800000000000001,13.447499999999998,-8.976666666666674
2023-03-01,Costa Rica,15.96,1.06,65.96,17.02,99.99999999999999,10.739166666666668,75.70666666666666,0.17333333333333334,13.380833333333333,-7.544166666666669
2023-04-01,Costa Rica,14.89,5.32,64.89,14.89,99.99,10.789166666666667,75.41666666666667,0.5316666666666667,13.260833333333332,-8.950555555555553
2023-05-01,Costa Rica,11.76,15.69,57.84,14.71,100.0,11.310833333333335,73.50916666666667,1.8391666666666666,13.339999999999998,-16.096111111111114
2023-06-01,Costa Rica,6.06,6.06,73.74,14.14,100.0,11.419166666666667,72.74916666666667,2.3441666666666667,13.486666666666666,0.27249999999999375
2023-07-01,Costa Rica,12.87,3.96,70.3,12.87,100.0,11.618333333333332,72.09916666666668,2.674166666666667,13.606666666666667,-3.088055555555556
2023-08-01,Costa Rica,10.0,13.0,65.0,12.0,100.0,11.916666666666666,70.71166666666666,3.7575000000000003,13.612499999999999,-8.320555555555558
2023-09-01,Costa Rica,10.53,5.26,72.63,11.58,100.0,12.630833333333333,69.65666666666667,4.195833333333334,13.515,-0.28527777777777885
2023-10-01,Costa Rica,2.94,3.92,81.37,11.76,99.99000000000001,12.404166666666667,69.67666666666666,4.5225,13.394166666666665,8.781111111111116
2023-11-01,Costa Rica,7.69,0.96,83.65,7.69,99.99,12.467500000000001,69.96416666666666,4.6025,12.962499999999999,11.111111111111128
2023-12-01,Costa Rica,17.65,4.9,67.65,9.8,100.00000000000001,12.43,69.64916666666666,5.010833333333333,12.906666666666666,-4.9397222222222155
2024-01-01,Costa Rica,18.63,16.67,51.96,12.74,100.0,12.415,68.28583333333333,6.3999999999999995,12.895833333333334,-20.528611111111097
2024-02-01,Costa Rica,17.53,16.49,52.58,13.399999999999999,100.0,12.209166666666667,67.2975,7.774166666666666,12.716666666666667,-19.57416666666667
2024-03-01,Costa Rica,14.02,20.56,52.34,13.08,100.0,12.0475,66.16250000000001,9.399166666666666,12.388333333333334,-19.493333333333325
2024-04-01,Costa Rica,14.56,25.24,47.57,12.620000000000001,99.99000000000001,12.020000000000001,64.71916666666667,11.059166666666668,12.199166666666668,-24.03944444444445
2024-05-01,Costa Rica,6.36,26.36,54.55,12.73,100.0,11.569999999999999,64.445,11.948333333333332,12.034166666666666,-16.447222222222223
2024-06-01,Costa Rica,1.94,5.83,80.58,11.65,100.0,11.226666666666667,65.015,11.929166666666667,11.826666666666666,10.0625
2024-07-01,Costa Rica,9.35,2.8,74.77,13.08,99.99999999999999,10.933333333333332,65.3875,11.832499999999998,11.844166666666668,4.204444444444448
2024-08-01,Costa Rica,7.84,5.88,72.55,13.73,100.0,10.753333333333332,66.01666666666667,11.239166666666668,11.988333333333335,2.003888888888895
2024-09-01,Costa Rica,3.13,7.29,76.04,13.54,100.0,10.136666666666667,66.30083333333333,11.408333333333333,12.151666666666666,5.815000000000012
2024-10-01,Costa Rica,5.56,0.93,82.41,11.11,100.01,10.354999999999999,66.3875,11.159166666666666,12.097500000000002,12.32805555555555
2024-11-01,Costa Rica,4.81,0.0,85.58,9.62,100.01,10.115,66.54833333333333,11.079166666666667,12.258333333333335,15.510555555555555
2024-12-01,Costa Rica,14.29,0.0,74.11,11.600000000000001,100.0,9.834999999999999,67.08666666666667,10.670833333333334,12.408333333333333,3.799999999999997
2025-01-01,Costa Rica,14.88,0.0,75.21,9.92,100.00999999999999,9.522499999999999,69.02416666666666,9.281666666666666,12.173333333333332,4.924722222222215
2025-02-01,Costa Rica,16.67,0.0,71.57,11.76,100.0,9.450833333333334,70.60666666666667,7.907499999999999,12.036666666666669,1.0011111111111006
2025-03-01,Costa Rica,17.31,8.65,59.62,14.420000000000002,100.0,9.725,71.21333333333332,6.915,12.148333333333333,-11.319166666666668
2025-04-01,Costa Rica,17.59,3.7,64.81,13.89,99.99000000000001,9.9775,72.64999999999999,5.12,12.254166666666668,-6.217499999999987
2025-05-01,Costa Rica,9.24,0.0,78.99,11.76,99.99,10.2175,74.68666666666667,2.9233333333333333,12.173333333333334,8.061388888888885
2025-06-01,Costa Rica,7.14,0.0,82.14,10.71,99.99000000000001,10.650833333333333,74.81666666666666,2.4375000000000004,12.095,11.259722222222223
2025-07-01,Costa Rica,12.5,0.0,80.0,7.5,100.0,10.913333333333334,75.2525,2.204166666666667,11.63,9.139722222222218
2025-08-01,Costa Rica,9.09,0.0,80.91,10.0,100.0,11.0175,75.94916666666666,1.7141666666666666,11.319166666666668,9.996944444444438
2025-09-01,Costa Rica,4.95,1.98,80.2,12.87,100.00000000000001,11.169166666666667,76.29583333333333,1.2716666666666667,11.263333333333334,9.307500000000005
2025-10-01,Costa Rica,2.8,0.0,85.05,12.15,100.0,10.939166666666667,76.51583333333333,1.1941666666666666,11.35,14.298888888888882
2022-10-01,Dominican Republic,6.95,86.1,6.95,0.0,100.0,,,,,
2022-11-01,Dominican Republic,8.33,83.33,7.74,0.6,100.0,,,,,
2022-12-01,Dominican Republic,8.469999999999999,83.61,6.78,1.13,99.99,,,,,
2023-01-01,Dominican Republic,10.719999999999999,82.15,5.95,1.19,100.01,,,,,
2023-02-01,Dominican Republic,12.96,80.24,5.56,1.23,99.99,,,,,
2023-03-01,Dominican Republic,10.69,83.96,4.28,1.07,99.99999999999999,,,,,
2023-04-01,Dominican Republic,9.18,85.4,4.32,1.08,99.98,,,,,
2023-05-01,Dominican Republic,6.9,89.17,2.96,0.99,100.02,,,,,
2023-06-01,Dominican Republic,8.54,86.73,3.79,0.95,100.01,,,,,
2023-07-01,Dominican Republic,11.82,83.64,3.64,0.91,100.00999999999999,,,,,
2023-08-01,Dominican Republic,9.719999999999999,85.64,3.7,0.93,99.99000000000001,,,,,
2023-09-01,Dominican Republic,7.73,87.27,4.09,0.91,100.0,9.334166666666667,4.98,84.77,0.9158333333333334,
2023-10-01,Dominican Republic,6.58,88.16,5.26,0.0,100.0,9.303333333333333,4.839166666666666,84.94166666666666,0.9158333333333334,
2023-11-01,Dominican Republic,10.1,82.82,6.57,0.51,100.0,9.450833333333334,4.741666666666667,84.89916666666667,0.9083333333333333,
2023-12-01,Dominican Republic,10.7,79.68,8.56,1.07,100.00999999999999,9.636666666666667,4.890000000000001,84.57166666666667,0.9033333333333333,
2024-01-01,Dominican Republic,12.11,80.52,6.32,1.05,99.99999999999999,9.7525,4.920833333333333,84.43583333333333,0.8916666666666667,
2024-02-01,Dominican Republic,10.29,82.86,5.71,1.14,100.0,9.53,4.933333333333333,84.65416666666667,0.8841666666666667,
2024-03-01,Dominican Republic,11.5,83.0,4.5,1.0,100.0,9.597499999999998,4.951666666666667,84.57416666666667,0.8783333333333333,
2024-04-01,Dominican Republic,10.66,83.25,5.08,1.02,100.00999999999999,9.720833333333333,5.015000000000001,84.395,0.8733333333333334,
2024-05-01,Dominican Republic,8.8,82.87,7.41,0.93,100.01000000000002,9.879166666666666,5.385833333333334,83.86999999999999,0.8683333333333335,
2024-06-01,Dominican Republic,9.42,82.96,6.73,0.9,100.00999999999999,9.9525,5.630833333333334,83.55583333333334,0.8641666666666667,
2024-07-01,Dominican Republic,11.350000000000001,81.66,6.11,0.87,99.99000000000001,9.913333333333332,5.836666666666667,83.39083333333333,0.8608333333333333,
2024-08-01,Dominican Republic,10.46,83.26,5.44,0.84,100.00000000000001,9.975,5.9816666666666665,83.1925,0.8533333333333334,
2024-09-01,Dominican Republic,9.75,84.33,5.08,0.85,100.00999999999999,10.143333333333333,6.064166666666666,82.9475,0.8483333333333333,
2024-10-01,Dominican Republic,6.629999999999999,87.14,5.81,0.41,99.99,10.147499999999999,6.11,82.8625,0.8825,
2024-11-01,Dominican Republic,7.6499999999999995,86.73,5.1,0.51,99.99000000000001,9.943333333333333,5.9875,83.18833333333333,0.8825,
2024-12-01,Dominican Republic,11.05,80.67,7.18,1.1,100.0,9.972499999999998,5.8725,83.27083333333333,0.8850000000000001,
2025-01-01,Dominican Republic,9.3,83.14,6.4,1.16,100.0,9.738333333333333,5.879166666666667,83.48916666666666,0.8941666666666666,
2025-02-01,Dominican Republic,11.8,79.51,7.45,1.24,100.0,9.864166666666668,6.024166666666666,83.21,0.9025,
2025-03-01,Dominican Republic,9.9,78.65,10.42,1.04,100.01,9.730833333333335,6.517499999999999,82.84750000000001,0.9058333333333334,
2025-04-01,Dominican Republic,14.84,78.02,6.04,1.1,99.99999999999999,10.079166666666667,6.5975,82.41166666666668,0.9125000000000001,
2025-05-01,Dominican Republic,15.68,75.48,7.84,0.98,99.98,10.6525,6.633333333333334,81.79583333333333,0.9166666666666666,
2025-06-01,Dominican Republic,17.15,74.99,6.86,0.98,99.98,11.296666666666667,6.644166666666667,81.13166666666666,0.9233333333333335,
2025-07-01,Dominican Republic,17.78,76.0,5.33,0.89,100.0,11.832500000000001,6.579166666666667,80.66000000000001,0.9249999999999999,
2025-08-01,Dominican Republic,15.52,78.87,4.74,0.86,99.99,12.254166666666665,6.520833333333333,80.29416666666667,0.9266666666666667,
2025-09-01,Dominican Republic,12.67,81.9,4.98,0.45,100.00000000000001,12.4975,6.5125,80.09166666666667,0.8933333333333334,
2019-01-01,Ecuador,0.37,23.14,76.12,0.37,100.00000000000001,,,,,
2019-02-01,Ecuador,0.0,21.49,78.52,0.0,100.00999999999999,,,,,
2019-03-01,Ecuador,0.35,21.63,78.01,0.0,99.99,,,,,
2019-04-01,Ecuador,0.37,20.88,78.75,0.0,100.0,,,,,
2019-05-01,Ecuador,0.36,20.79,78.85,0.0,100.0,,,,,
2019-06-01,Ecuador,0.38,23.4,75.47,0.75,100.0,,,,,
2019-07-01,Ecuador,0.37,24.34,72.66,2.62,99.99000000000001,,,,,
2019-08-01,Ecuador,0.37,23.42,73.23,2.97,99.99000000000001,,,,,
2019-09-01,Ecuador,0.38,24.05,72.52,3.05,99.99999999999999,,,,,
2019-10-01,Ecuador,0.39,22.57,74.32,2.72,100.0,,,,,
2019-11-01,Ecuador,0.0,18.65,78.73,2.61,99.99,,,,,
2019-12-01,Ecuador,0.0,18.64,79.21,2.15,100.0,0.2783333333333333,76.36583333333333,21.916666666666668,1.4366666666666668,
2020-01-01,Ecuador,0.34,20.0,78.97,0.69,100.0,0.2758333333333333,76.60333333333334,21.655,1.4633333333333332,
2020-02-01,Ecuador,0.37,21.48,78.15,0.0,100.00000000000001,0.30666666666666664,76.5725,21.65416666666667,1.4633333333333332,
2020-03-01,Ecuador,0.0,21.29,78.71,0.0,100.0,0.2775,76.63083333333334,21.625833333333333,1.4633333333333332,
2020-04-01,Ecuador,0.44,14.41,85.15,0.0,100.0,0.2833333333333334,77.16416666666667,21.08666666666667,1.4633333333333332,
2020-05-01,Ecuador,0.4,15.14,84.46,0.0,100.0,0.2866666666666667,77.63166666666666,20.61583333333333,1.4633333333333332,
2020-06-01,Ecuador,0.38,18.32,80.53,0.76,99.99,0.2866666666666667,78.05333333333333,20.1925,1.4641666666666666,
2020-07-01,Ecuador,0.37,19.56,77.49,2.58,100.0,0.2866666666666667,78.45583333333333,19.794166666666666,1.4608333333333334,
2020-08-01,Ecuador,0.38,20.0,76.6,3.02,99.99999999999999,0.28750000000000003,78.73666666666666,19.509166666666665,1.4649999999999999,
2020-09-01,Ecuador,0.4,18.98,77.87,2.77,100.02000000000001,0.2891666666666667,79.18249999999999,19.08666666666667,1.4416666666666667,
2020-10-01,Ecuador,0.38,21.51,75.47,2.64,100.0,0.28833333333333333,79.27833333333332,18.99833333333333,1.4349999999999998,
2020-11-01,Ecuador,0.0,30.21,66.81,2.98,100.00000000000001,0.28833333333333333,78.28500000000001,19.96166666666667,1.4658333333333333,
2020-12-01,Ecuador,0.0,22.56,75.19,2.26,100.01,0.28833333333333333,77.95,20.288333333333334,1.4749999999999999,
2021-01-01,Ecuador,0.0,19.62,80.38,0.0,100.0,0.26,78.0675,20.256666666666664,1.4174999999999998,
2021-02-01,Ecuador,0.0,19.35,80.65,0.0,100.0,0.22916666666666666,78.27583333333332,20.07916666666667,1.4174999999999998,
2021-03-01,Ecuador,0.0,17.06,82.94,0.0,100.0,0.22916666666666666,78.62833333333333,19.72666666666667,1.4174999999999998,
2021-04-01,Ecuador,0.35,16.72,82.93,0.0,100.0,0.22166666666666665,78.44333333333333,19.919166666666666,1.4174999999999998,
2021-05-01,Ecuador,0.37,18.88,80.74,0.0,99.99,0.21916666666666665,78.13333333333333,20.230833333333333,1.4174999999999998,
2021-06-01,Ecuador,0.39,19.3,79.54,0.77,100.0,0.22,78.05083333333333,20.3125,1.4183333333333332,
2021-07-01,Ecuador,0.38,19.18,78.2,2.26,100.02,0.22083333333333333,78.11,20.280833333333334,1.3916666666666666,
2021-08-01,Ecuador,0.37,19.03,77.99,2.61,100.0,0.22,78.22583333333334,20.2,1.3575,
2021-09-01,Ecuador,0.4,21.77,75.4,2.42,99.99000000000001,0.22,78.02,20.4325,1.3283333333333334,
2021-10-01,Ecuador,0.0,24.06,73.31,2.63,100.0,0.18833333333333332,77.84,20.645,1.3275,
2021-11-01,Ecuador,0.0,19.03,78.36,2.61,100.0,0.18833333333333332,78.8025,19.713333333333335,1.2966666666666666,
2021-12-01,Ecuador,0.0,14.86,83.33,1.81,100.0,0.18833333333333332,79.48083333333334,19.071666666666665,1.2591666666666665,
2022-01-01,Ecuador,0.0,26.18,73.45,0.36,99.99,0.18833333333333332,78.90333333333334,19.618333333333336,1.2891666666666668,-4.482222222222219
2022-02-01,Ecuador,0.0,28.07,71.94,0.0,100.00999999999999,0.18833333333333332,78.17750000000001,20.345,1.2891666666666666,-5.9180555555555685
2022-03-01,Ecuador,0.0,20.68,79.32,0.0,100.0,0.18833333333333332,77.87583333333333,20.646666666666665,1.2891666666666666,1.6447222222222138
2022-04-01,Ecuador,0.0,21.18,78.82,0.0,100.0,0.15916666666666668,77.53333333333335,21.018333333333334,1.2891666666666666,1.1083333333333343
2022-05-01,Ecuador,0.35,19.1,80.56,0.0,100.00999999999999,0.1575,77.51833333333333,21.036666666666665,1.2891666666666666,2.846388888888896
2022-06-01,Ecuador,0.39,18.14,80.69,0.77,99.99,0.1575,77.61416666666666,20.94,1.2891666666666666,2.9288888888888778
2022-07-01,Ecuador,0.36,17.82,79.27,2.55,99.99999999999999,0.15583333333333335,77.70333333333333,20.826666666666668,1.3133333333333332,1.36388888888888
2022-08-01,Ecuador,0.36,19.22,77.94,2.49,100.00999999999999,0.155,77.69916666666667,20.8425,1.3033333333333335,-0.14972222222222342
2022-09-01,Ecuador,0.36,22.82,74.28,2.54,100.00000000000001,0.15166666666666664,77.60583333333334,20.93,1.3133333333333332,-3.9405555555555623
2022-10-01,Ecuador,0.0,28.31,69.49,2.21,100.00999999999999,0.15166666666666664,77.2875,21.284166666666668,1.2783333333333333,-8.77944444444445
2022-11-01,Ecuador,0.0,29.61,68.08,2.31,100.0,0.15166666666666664,76.43083333333333,22.165833333333335,1.2533333333333332,-10.055277777777789
2022-12-01,Ecuador,0.37,36.29,62.59,0.74,99.99,0.1825,74.7025,23.951666666666668,1.1641666666666668,-15.24944444444445
2023-01-01,Ecuador,0.37,39.18,60.45,0.0,100.0,0.21333333333333335,73.61916666666666,25.035,1.1341666666666665,-16.927777777777777
2023-02-01,Ecuador,0.4,35.2,64.4,0.0,100.00000000000001,0.24666666666666667,72.99083333333334,25.629166666666666,1.1341666666666665,-12.463333333333324
2023-03-01,Ecuador,0.33,20.46,79.21,0.0,100.0,0.27416666666666667,72.98166666666667,25.610833333333332,1.1341666666666665,2.7286111111110927
2023-04-01,Ecuador,0.34,18.3,81.36,0.0,100.0,0.3025,73.19333333333334,25.370833333333334,1.1341666666666665,4.864722222222213
2023-05-01,Ecuador,0.61,17.43,81.96,0.0,100.0,0.32416666666666666,73.31,25.23166666666667,1.1341666666666665,5.569999999999993
2023-06-01,Ecuador,0.65,16.45,82.58,0.32,100.0,0.3458333333333334,73.46749999999999,25.090833333333332,1.0966666666666667,6.259444444444441
2023-07-01,Ecuador,0.93,16.1,82.35,0.62,100.0,0.3933333333333333,73.72416666666666,24.9475,0.9358333333333332,5.972499999999997
2023-08-01,Ecuador,0.65,20.19,77.2,1.95,99.99000000000001,0.4175,73.66250000000001,25.028333333333336,0.8908333333333333,0.6875000000000142
2023-09-01,Ecuador,0.73,30.4,66.3,2.56,99.99000000000001,0.4483333333333333,72.9975,25.66,0.8925000000000001,-10.229166666666671
